"","beg","end","IBI","len","durn","mean.isis","SI"
"97",9999,10058,1.46259999999999,60,0.0143000000000058,0.00024237288135603,4.60517018598809
"98",10140,10167,1.7474,28,0.00860000000000127,0.000318518518518566,4.60517018598809
"99",10251,10299,0.93549999999999,49,0.0104000000000042,0.000216666666666754,4.60517018598809
"100",10411,10414,1.0018,4,0.000599999999991496,0.000199999999997165,4.60517018598809
"101",10625,10628,1.74440000000001,4,0.000599999999991496,0.000199999999997165,4.60517018598809
"102",10723,10752,1.0102,30,0.00830000000000553,0.000286206896551915,4.60517018598809
"103",10804,10845,0.803200000000004,42,0.0111999999999881,0.000273170731707027,4.60517018598809
"104",10892,10895,0.91640000000001,4,0.000599999999991496,0.000199999999997165,4.60517018598809
"105",10938,10960,0.143500000000003,23,0.00549999999999784,0.000249999999999902,4.60517018598809
"106",10979,11001,0.2637,23,0.00740000000000407,0.000336363636363821,4.60517018598809
"107",11079,11082,0.288200000000003,4,0.000599999999991496,0.000199999999997165,4.60517018598809
"108",11095,11109,0.269200000000012,15,0.00429999999998643,0.000307142857141888,4.60517018598809
"109",11235,11255,1.39110000000001,21,0.00489999999999213,0.000244999999999607,4.60517018598809
"110",11299,11310,0.505400000000009,12,0.00319999999999254,0.000290909090908413,4.60517018598809
"111",11324,11375,0.379100000000008,52,0.0127999999999986,0.000250980392156835,4.60517018598809
"112",11437,11490,1.0549,54,0.0140999999999991,0.00026603773584904,4.60517018598809
"113",11551,11580,0.58359999999999,30,0.00760000000001071,0.000262068965517611,4.60517018598809
"114",11618,11652,0.534700000000001,35,0.00959999999999184,0.000282352941176231,4.60517018598809
"115",11724,11766,0.863399999999999,43,0.0105000000000075,0.000250000000000179,4.60517018598809
"116",11828,11849,0.681799999999996,22,0.00499999999999545,0.000238095238095022,4.60517018598809
"117",11997,12016,1.86630000000001,20,0.00569999999999027,0.000299999999999488,4.60517018598809
"118",12073,12115,0.663000000000011,43,0.0105999999999966,0.000252380952380872,4.60517018598809
"119",12147,12203,0.657200000000003,57,0.0146999999999906,0.000262499999999832,4.60517018598809
"120",12343,12372,1.32560000000001,30,0.00959999999999184,0.000331034482758339,4.60517018598809
"121",12463,12491,1.2727,29,0.00849999999999795,0.000303571428571355,4.60517018598809
"122",12633,12636,1.04060000000001,4,0.000599999999991496,0.000199999999997165,4.60517018598809
"123",12742,12758,0.943700000000007,17,0.00419999999999732,0.000262499999999832,4.60517018598809
"124",12778,12782,0.405100000000004,5,0.000899999999987244,0.000224999999996811,4.60517018598809
"125",12875,12893,2.08550000000001,19,0.00569999999999027,0.000316666666666126,4.60517018598809
"126",12911,12933,0.0757000000000119,23,0.00819999999998799,0.000372727272726727,4.60517018598809
"127",12973,13002,0.840299999999999,30,0.00740000000000407,0.000255172413793244,4.60517018598809
"128",13074,13122,1.1401,49,0.012599999999992,0.000262499999999832,4.60517018598809
"129",13176,13185,0.584900000000005,10,0.00270000000000437,0.000300000000000485,4.60517018598809
"130",13199,13235,0.609700000000004,37,0.00989999999998759,0.000274999999999655,4.60517018598809
"131",13252,13272,0.61460000000001,21,0.00659999999999172,0.000329999999999586,4.60517018598809
"132",13285,13314,0.0648000000000053,30,0.00820000000000221,0.000282758620689731,4.60517018598809
"133",13362,13391,0.446600000000004,30,0.00699999999999079,0.00024137931034451,4.60517018598809
"134",13412,13441,0.370000000000005,30,0.0100999999999942,0.000348275862068766,4.60517018598809
"135",13483,13507,0.37830000000001,25,0.0075999999999965,0.000316666666666521,4.60517018598809
"136",13652,13655,1.0758,4,0.000599999999991496,0.000199999999997165,4.60517018598809
"137",13663,13724,0.328100000000006,62,0.0150000000000006,0.000245901639344272,4.60517018598809
"138",13761,13765,0.186700000000002,5,0.000799999999998136,0.000199999999999534,4.60517018598809
"139",13891,14017,1.0218,127,0.0357999999999947,0.000284126984126942,4.60517018598809
"140",14189,14263,0.322100000000006,75,0.0200999999999993,0.000271621621621613,4.60517018598809
"141",14291,14346,0.3215,56,0.0138000000000034,0.000250909090909152,4.60517018598809
"142",14389,14417,0.319999999999993,29,0.00629999999999598,0.000224999999999856,4.60517018598809
"143",14447,14507,0.531000000000006,61,0.0143000000000058,0.000238333333333429,4.60517018598809
"144",14555,14573,0.582599999999999,19,0.004099999999994,0.000227777777777444,4.60517018598809
"145",14591,14618,0.673600000000008,28,0.00679999999999836,0.000251851851851791,4.60517018598809
"146",14733,14755,1.55279999999999,23,0.00560000000000116,0.000254545454545507,4.60517018598809
"147",14777,14781,0.405900000000003,5,0.000799999999998136,0.000199999999999534,4.60517018598809
